game;away_score;data;form_minute_1;form_minute_10;form_minute_11;form_minute_12;form_minute_13;form_minute_14;form_minute_15;form_minute_16;form_minute_17;form_minute_18;form_minute_19;form_minute_2;form_minute_20;form_minute_21;form_minute_22;form_minute_23;form_minute_24;form_minute_25;form_minute_26;form_minute_27;form_minute_28;form_minute_29;form_minute_3;form_minute_30;form_minute_31;form_minute_32;form_minute_33;form_minute_34;form_minute_35;form_minute_36;form_minute_37;form_minute_38;form_minute_39;form_minute_4;form_minute_40;form_minute_41;form_minute_42;form_minute_43;form_minute_44;form_minute_45;form_minute_45.5;form_minute_46;form_minute_47;form_minute_48;form_minute_49;form_minute_5;form_minute_50;form_minute_51;form_minute_52;form_minute_53;form_minute_54;form_minute_55;form_minute_56;form_minute_57;form_minute_58;form_minute_59;form_minute_6;form_minute_60;form_minute_61;form_minute_62;form_minute_63;form_minute_64;form_minute_65;form_minute_66;form_minute_67;form_minute_68;form_minute_69;form_minute_7;form_minute_70;form_minute_71;form_minute_72;form_minute_73;form_minute_74;form_minute_75;form_minute_76;form_minute_77;form_minute_78;form_minute_79;form_minute_8;form_minute_80;form_minute_81;form_minute_82;form_minute_83;form_minute_84;form_minute_85;form_minute_86;form_minute_87;form_minute_88;form_minute_89;form_minute_9;form_minute_90;form_minute_90.5;home_score;hora;result;team_away;team_home
WOB X SVW 01-12-2019;3;2019-12-01;10.0;-1.0;-14.0;-18.0;-38.0;-45.0;-18.0;-11.0;-1.0;-2.0;29.0;8.0;6.0;5.0;6.0;7.0;-24.0;-10.0;56.0;33.0;22.0;2.0;2.0;-5.0;-2.0;53.0;26.0;28.0;21.0;62.0;64.0;43.0;26.0;3.0;-26.0;-8.0;-26.0;-13.0;-3.0;-4.0;53.0;26.0;-32.0;-6.0;4.0;-12.0;4.0;14.0;24.0;19.0;23.0;29.0;26.0;-27.0;-58.0;-36.0;47.0;-26.0;23.0;22.0;-28.0;12.0;10.0;15.0;9.0;10.0;8.0;18.0;21.0;60.0;58.0;89.0;73.0;28.0;46.0;33.0;15.0;-15.0;15.0;-3.0;16.0;27.0;18.0;-34.0;-9.0;9.0;4.0;10.0;16.0;-14.0;43.0;87.0;2;15:00:00;-1;SVW;WOB
MAI X SGE 02-12-2019;1;2019-12-02;2.0;-2.0;-5.0;-6.0;-30.0;-12.0;-4.0;4.0;4.0;13.0;14.0;-31.0;31.0;35.0;23.0;16.0;55.0;28.0;7.0;1.0;-48.0;-29.0;-13.0;-53.0;-34.0;-24.0;13.0;-54.0;-32.0;-8.0;41.0;30.0;22.0;-3.0;36.0;29.0;14.0;30.0;-34.0;-4.0;72.0;48.0;88.0;56.0;59.0;8.0;33.0;96.0;70.0;16.0;-11.0;-3.0;-60.0;-37.0;-16.0;-5.0;21.0;36.0;-46.0;29.0;34.0;18.0;41.0;55.0;42.0;29.0;100.0;18.0;74.0;42.0;44.0;25.0;7.0;-7.0;-4.0;-41.0;-28.0;-18.0;9.0;-36.0;36.0;11.0;-21.0;-30.0;-22.0;-18.0;-13.0;-28.0;27.0;-5.0;8.0;-29.0;2;17:30:00;1;SGE;
SGE X BCS 06-12-2019;2;2019-12-06;-4.0;20.0;15.0;11.0;6.0;8.0;2.0;-2.0;-3.0;4.0;-41.0;-2.0;-21.0;75.0;77.0;57.0;41.0;27.0;56.0;26.0;39.0;100.0;27.0;45.0;-24.0;4.0;26.0;25.0;15.0;-49.0;-17.0;-13.0;29.0;15.0;-27.0;-5.0;11.0;3.0;-16.0;-1.0;-3.0;3.0;40.0;37.0;37.0;9.0;30.0;20.0;13.0;10.0;16.0;13.0;44.0;9.0;9.0;22.0;9.0;26.0;9.0;32.0;28.0;-26.0;-1.0;54.0;67.0;43.0;39.0;23.0;27.0;36.0;22.0;21.0;66.0;45.0;58.0;100.0;66.0;41.0;15.0;58.0;34.0;26.0;21.0;67.0;44.0;100.0;99.0;87.0;51.0;22.0;87.0;57.0;2;17:30:00;0;BCS;SGE
AUG X MAI 07-12-2019;1;2019-12-07;5.0;35.0;43.0;42.0;58.0;28.0;-47.0;-21.0;-14.0;-71.0;59.0;10.0;13.0;8.0;4.0;-14.0;-4.0;7.0;-13.0;-42.0;-8.0;-36.0;30.0;-15.0;11.0;36.0;35.0;27.0;35.0;20.0;9.0;27.0;68.0;25.0;38.0;64.0;36.0;44.0;15.0;12.0;1.0;-6.0;-9.0;-7.0;-5.0;51.0;-3.0;-17.0;-9.0;-1.0;34.0;41.0;30.0;27.0;20.0;15.0;72.0;21.0;12.0;6.0;50.0;41.0;45.0;27.0;31.0;-21.0;-7.0;67.0;-8.0;-7.0;-27.0;-24.0;15.0;-9.0;-31.0;-24.0;-6.0;22.0;42.0;14.0;8.0;7.0;28.0;12.0;4.0;-4.0;-45.0;-29.0;-62.0;46.0;-37.0;-2.0;2;12:30:00;1;;AUG
DOR X DUS 07-12-2019;0;2019-12-07;-10.0;28.0;68.0;78.0;50.0;23.0;20.0;27.0;44.0;32.0;52.0;17.0;44.0;30.0;68.0;45.0;37.0;24.0;32.0;12.0;9.0;39.0;43.0;30.0;18.0;10.0;10.0;8.0;8.0;64.0;25.0;54.0;29.0;31.0;16.0;22.0;43.0;41.0;25.0;31.0;4.0;11.0;14.0;53.0;54.0;22.0;44.0;86.0;68.0;89.0;3.0;11.0;8.0;12.0;27.0;50.0;18.0;58.0;34.0;54.0;56.0;33.0;19.0;13.0;25.0;17.0;15.0;28.0;29.0;19.0;13.0;62.0;74.0;49.0;54.0;38.0;6.0;2.0;20.0;7.0;22.0;19.0;24.0;16.0;10.0;6.0;59.0;69.0;46.0;17.0;39.0;;5;12:30:00;1;DUS;DOR
BMG X BAY 07-12-2019;1;2019-12-07;-10.0;-39.0;-25.0;-11.0;-5.0;-5.0;-27.0;-47.0;-29.0;-23.0;-11.0;10.0;-4.0;12.0;7.0;7.0;-30.0;-12.0;-14.0;-100.0;-85.0;-64.0;4.0;-44.0;-50.0;-33.0;-42.0;-31.0;-12.0;-10.0;-26.0;-26.0;-10.0;4.0;-6.0;-45.0;32.0;-29.0;-16.0;-27.0;-8.0;-7.0;-16.0;-18.0;-4.0;-3.0;-58.0;-36.0;-14.0;-11.0;-2.0;5.0;12.0;-15.0;-4.0;-41.0;-3.0;-13.0;56.0;37.0;21.0;19.0;40.0;25.0;6.0;13.0;4.0;-11.0;23.0;7.0;-6.0;-28.0;-20.0;-15.0;-14.0;-12.0;-9.0;-22.0;-13.0;16.0;-4.0;-24.0;-23.0;-11.0;-6.0;-3.0;38.0;24.0;25.0;-43.0;23.0;38.0;2;12:30:00;1;BAY;BMG
SCF X WOB 07-12-2019;0;2019-12-07;-7.0;-38.0;-24.0;-21.0;-16.0;-11.0;-7.0;14.0;34.0;21.0;21.0;-9.0;16.0;11.0;9.0;11.0;10.0;5.0;2.0;-2.0;-45.0;-21.0;-24.0;-7.0;18.0;36.0;-41.0;-26.0;-31.0;-16.0;-6.0;-15.0;-17.0;-20.0;-12.0;-12.0;9.0;-12.0;-4.0;7.0;17.0;15.0;23.0;16.0;12.0;-9.0;8.0;1.0;3.0;17.0;9.0;-13.0;16.0;5.0;3.0;-32.0;22.0;-21.0;-7.0;-4.0;2.0;5.0;-15.0;16.0;7.0;25.0;14.0;1.0;12.0;13.0;30.0;72.0;20.0;27.0;8.0;14.0;-6.0;-6.0;10.0;-53.0;-65.0;-37.0;-25.0;-26.0;34.0;33.0;-43.0;-27.0;-16.0;-22.0;-48.0;-35.0;1;12:30:00;1;WOB;SCF
RBL X TSG 07-12-2019;1;2019-12-07;10.0;7.0;32.0;33.0;22.0;-28.0;-25.0;-17.0;-2.0;-9.0;-2.0;46.0;-13.0;28.0;35.0;17.0;8.0;3.0;28.0;-33.0;-13.0;23.0;77.0;33.0;11.0;-13.0;9.0;-5.0;-30.0;-63.0;-43.0;-40.0;-21.0;45.0;-38.0;-41.0;-18.0;-11.0;-9.0;-1.0;20.0;13.0;9.0;6.0;22.0;30.0;57.0;37.0;65.0;34.0;15.0;-7.0;26.0;-13.0;-40.0;-42.0;15.0;-44.0;30.0;2.0;-5.0;-43.0;-28.0;-25.0;-19.0;-16.0;-22.0;18.0;-7.0;39.0;19.0;-12.0;27.0;13.0;-10.0;-39.0;61.0;19.0;9.0;56.0;31.0;46.0;72.0;43.0;49.0;26.0;14.0;5.0;-39.0;8.0;-37.0;25.0;3;12:30:00;1;TSG;RBL
BLK X S04 07-12-2019;1;2019-12-07;7.0;-13.0;-5.0;-2.0;6.0;6.0;12.0;65.0;44.0;65.0;99.0;9.0;63.0;79.0;48.0;26.0;20.0;9.0;-30.0;-30.0;-19.0;-26.0;27.0;-4.0;4.0;17.0;12.0;24.0;19.0;7.0;30.0;25.0;26.0;20.0;10.0;52.0;74.0;47.0;24.0;15.0;-3.0;-3.0;31.0;31.0;83.0;35.0;43.0;31.0;22.0;18.0;18.0;12.0;8.0;5.0;3.0;-35.0;6.0;-42.0;-35.0;-20.0;-22.0;59.0;50.0;31.0;19.0;45.0;21.0;5.0;14.0;15.0;18.0;3.0;-6.0;-9.0;20.0;7.0;1.0;-2.0;-29.0;-5.0;54.0;-46.0;-10.0;-22.0;-14.0;21.0;7.0;17.0;36.0;-17.0;22.0;-15.0;2;15:30:00;1;S04;BLK
UNB X KOL 08-12-2019;0;2019-12-08;-10.0;35.0;31.0;52.0;31.0;-25.0;-5.0;45.0;19.0;2.0;10.0;-3.0;-23.0;-12.0;33.0;13.0;7.0;-61.0;-40.0;-21.0;-44.0;-27.0;12.0;-63.0;-38.0;-23.0;76.0;38.0;27.0;16.0;59.0;-32.0;2.0;12.0;-2.0;22.0;-20.0;-15.0;-9.0;37.0;-7.0;-4.0;94.0;46.0;27.0;17.0;15.0;55.0;17.0;11.0;17.0;27.0;-41.0;-17.0;-11.0;-14.0;15.0;-12.0;-33.0;-57.0;-30.0;-20.0;15.0;8.0;11.0;10.0;7.0;14.0;6.0;50.0;32.0;18.0;-21.0;-2.0;-5.0;-5.0;-2.0;2.0;12.0;-11.0;-9.0;-16.0;-10.0;-8.0;-26.0;-17.0;-24.0;-11.0;-36.0;41.0;-19.0;1.0;2;12:30:00;1;KOL;
SVW X SCP 08-12-2019;1;2019-12-08;6.0;-51.0;-35.0;-26.0;-40.0;-21.0;76.0;49.0;83.0;77.0;53.0;9.0;25.0;10.0;-33.0;-19.0;-14.0;-7.0;16.0;25.0;3.0;-26.0;3.0;-17.0;-64.0;-38.0;33.0;5.0;-30.0;28.0;49.0;23.0;26.0;-3.0;27.0;40.0;37.0;18.0;12.0;1.0;-1.0;39.0;33.0;51.0;58.0;-4.0;36.0;18.0;10.0;36.0;43.0;46.0;34.0;16.0;-42.0;-22.0;-6.0;-12.0;20.0;10.0;14.0;42.0;24.0;79.0;44.0;25.0;5.0;-7.0;10.0;-2.0;-3.0;-4.0;3.0;64.0;41.0;63.0;27.0;18.0;-52.0;8.0;7.0;4.0;19.0;10.0;1.0;-6.0;-11.0;-55.0;-33.0;-62.0;-9.0;1.0;0;15:00:00;-1;SCP;SVW
TSG X AUG 13-12-2019;4;2019-12-13;-6.0;18.0;23.0;-16.0;-18.0;31.0;41.0;23.0;-21.0;3.0;25.0;6.0;12.0;13.0;3.0;13.0;20.0;10.0;15.0;15.0;14.0;25.0;-6.0;21.0;31.0;48.0;34.0;36.0;28.0;58.0;65.0;49.0;25.0;-19.0;13.0;51.0;23.0;54.0;57.0;88.0;4.0;3.0;14.0;39.0;42.0;-5.0;19.0;-21.0;-4.0;26.0;14.0;21.0;6.0;-44.0;-46.0;-21.0;12.0;27.0;33.0;30.0;37.0;26.0;14.0;48.0;28.0;21.0;24.0;2.0;26.0;52.0;37.0;29.0;44.0;32.0;50.0;60.0;45.0;46.0;4.0;33.0;100.0;69.0;38.0;26.0;20.0;4.0;8.0;39.0;34.0;-10.0;10.0;51.0;2;17:30:00;-1;AUG;TSG
KOL X BLK 14-12-2019;0;2019-12-14;-10.0;-17.0;-9.0;11.0;-6.0;-8.0;-8.0;-9.0;-18.0;-15.0;-34.0;-16.0;-30.0;-20.0;-40.0;-24.0;-16.0;-8.0;-7.0;33.0;32.0;7.0;-16.0;3.0;8.0;-8.0;-13.0;19.0;3.0;-3.0;-3.0;-21.0;-20.0;-16.0;-20.0;-15.0;10.0;-3.0;9.0;10.0;5.0;1.0;-17.0;-73.0;-87.0;-16.0;-58.0;-40.0;-49.0;-28.0;-17.0;29.0;9.0;8.0;-28.0;-17.0;-13.0;-15.0;30.0;4.0;11.0;6.0;3.0;8.0;14.0;11.0;54.0;15.0;31.0;15.0;6.0;2.0;24.0;12.0;30.0;11.0;-8.0;4.0;-8.0;7.0;-4.0;23.0;16.0;9.0;28.0;20.0;37.0;58.0;42.0;-29.0;30.0;1.0;2;12:30:00;1;BLK;KOL
MAI X DOR 14-12-2019;4;2019-12-14;-4.0;-35.0;-24.0;-19.0;-31.0;-57.0;-50.0;-42.0;-37.0;-30.0;-18.0;-2.0;-92.0;-58.0;-30.0;-25.0;-24.0;-14.0;-18.0;-14.0;-5.0;-7.0;-1.0;-9.0;28.0;-36.0;-40.0;-24.0;-8.0;-17.0;-12.0;-65.0;-52.0;33.0;-36.0;-19.0;-6.0;12.0;15.0;11.0;27.0;-21.0;-12.0;-28.0;-53.0;17.0;-9.0;-8.0;-11.0;-12.0;-11.0;-15.0;-17.0;38.0;15.0;9.0;29.0;2.0;-2.0;-14.0;14.0;31.0;17.0;-30.0;-13.0;-11.0;-29.0;10.0;-11.0;7.0;-11.0;-29.0;-24.0;-33.0;-36.0;-31.0;-42.0;-46.0;-8.0;-31.0;-23.0;-12.0;49.0;-35.0;-25.0;-5.0;-6.0;26.0;12.0;-13.0;6.0;;0;12:30:00;-1;DOR;
BAY X SVW 14-12-2019;1;2019-12-14;8.0;19.0;64.0;45.0;36.0;33.0;95.0;44.0;21.0;11.0;-9.0;36.0;-4.0;-36.0;-24.0;-2.0;24.0;-49.0;-16.0;-4.0;-7.0;6.0;28.0;-13.0;6.0;12.0;11.0;26.0;22.0;13.0;11.0;-12.0;7.0;23.0;72.0;49.0;94.0;73.0;90.0;96.0;46.0;31.0;65.0;100.0;68.0;55.0;89.0;56.0;61.0;25.0;-31.0;-31.0;41.0;19.0;28.0;21.0;32.0;17.0;27.0;41.0;85.0;52.0;68.0;42.0;60.0;33.0;43.0;24.0;10.0;9.0;39.0;50.0;19.0;47.0;54.0;98.0;100.0;84.0;-16.0;54.0;68.0;60.0;38.0;30.0;88.0;45.0;37.0;54.0;36.0;29.0;14.0;0.0;6;12:30:00;1;SVW;BAY
BCS X SCF 14-12-2019;0;2019-12-14;10.0;-10.0;-9.0;-37.0;-33.0;-20.0;-15.0;26.0;8.0;1.0;21.0;7.0;-15.0;-8.0;-10.0;-9.0;-10.0;-9.0;22.0;34.0;13.0;3.0;-7.0;-13.0;-23.0;-20.0;-16.0;-13.0;-28.0;-41.0;32.0;-20.0;-6.0;17.0;8.0;7.0;3.0;1.0;23.0;20.0;-8.0;-5.0;-11.0;26.0;12.0;10.0;43.0;29.0;16.0;8.0;53.0;28.0;22.0;11.0;-61.0;-40.0;2.0;-100.0;-92.0;-94.0;-55.0;-36.0;-19.0;-46.0;-24.0;27.0;17.0;-5.0;7.0;3.0;-61.0;-61.0;-82.0;-53.0;-98.0;-67.0;-45.0;-41.0;-11.0;-13.0;-7.0;-6.0;-11.0;-4.0;-8.0;-37.0;-27.0;-4.0;4.0;-11.0;13.0;-20.0;1;12:30:00;1;SCF;BCS
SCP X UNB 14-12-2019;1;2019-12-14;-3.0;9.0;12.0;-8.0;11.0;11.0;27.0;17.0;-33.0;-26.0;-20.0;-46.0;-48.0;-25.0;-31.0;42.0;-27.0;50.0;23.0;-47.0;-23.0;-10.0;-29.0;-2.0;-5.0;6.0;12.0;55.0;33.0;-26.0;-21.0;-84.0;-47.0;-41.0;-32.0;-13.0;-12.0;-42.0;-15.0;11.0;9.0;12.0;50.0;29.0;23.0;-19.0;18.0;12.0;-20.0;15.0;4.0;4.0;-20.0;-18.0;-11.0;-20.0;-18.0;27.0;12.0;-10.0;-8.0;-6.0;-5.0;-4.0;3.0;2.0;2.0;-5.0;1.0;11.0;-13.0;-3.0;-13.0;-31.0;-17.0;16.0;7.0;8.0;-51.0;22.0;34.0;19.0;30.0;21.0;39.0;10.0;-29.0;-22.0;-37.0;-3.0;-19.0;-6.0;1;12:30:00;0;;SCP
DUS X RBL 14-12-2019;3;2019-12-14;-12.0;-40.0;-30.0;-35.0;-42.0;-30.0;-43.0;-31.0;-23.0;-16.0;-29.0;-27.0;-49.0;-33.0;-53.0;-58.0;-37.0;-46.0;-6.0;-62.0;-59.0;-38.0;-43.0;-20.0;-5.0;-8.0;16.0;7.0;-15.0;-14.0;-20.0;-21.0;-20.0;-52.0;-37.0;-25.0;-46.0;-32.0;-9.0;-14.0;3.0;-3.0;-3.0;-33.0;-20.0;-35.0;-48.0;-28.0;80.0;37.0;-31.0;-6.0;-11.0;-20.0;-60.0;-33.0;-26.0;-37.0;-13.0;-15.0;-31.0;-22.0;-15.0;-5.0;-6.0;3.0;15.0;-23.0;5.0;1.0;-17.0;-32.0;-61.0;-86.0;-70.0;-66.0;-43.0;-21.0;-18.0;-16.0;-30.0;-20.0;-10.0;-10.0;-10.0;-8.0;-14.0;-50.0;-34.0;-28.0;-21.0;0.0;0;15:30:00;-1;RBL;DUS
WOB X BMG 15-12-2019;1;2019-12-15;-4.0;20.0;5.0;14.0;10.0;57.0;-36.0;-13.0;-9.0;-5.0;-2.0;-4.0;1.0;-5.0;-6.0;-7.0;-5.0;-1.0;4.0;-27.0;-11.0;-17.0;-3.0;-13.0;27.0;-20.0;54.0;27.0;11.0;-17.0;-3.0;-5.0;15.0;8.0;6.0;-6.0;2.0;2.0;13.0;56.0;-28.0;-22.0;-16.0;54.0;33.0;17.0;18.0;19.0;11.0;7.0;-27.0;-35.0;-14.0;-9.0;-34.0;-33.0;33.0;54.0;21.0;94.0;100.0;67.0;37.0;21.0;2.0;-20.0;-38.0;47.0;-17.0;-14.0;-15.0;29.0;17.0;12.0;9.0;7.0;4.0;4.0;54.0;13.0;15.0;21.0;20.0;28.0;21.0;18.0;27.0;21.0;16.0;35.0;9.0;27.0;2;12:30:00;1;BMG;WOB
S04 X SGE 15-12-2019;0;2019-12-15;6.0;30.0;17.0;16.0;12.0;9.0;9.0;-14.0;-14.0;25.0;14.0;9.0;12.0;14.0;14.0;11.0;15.0;11.0;-7.0;17.0;12.0;64.0;12.0;40.0;30.0;17.0;17.0;5.0;9.0;13.0;17.0;28.0;15.0;-13.0;-40.0;-18.0;-21.0;24.0;31.0;20.0;-58.0;-39.0;-27.0;-57.0;-26.0;6.0;64.0;29.0;12.0;11.0;31.0;10.0;24.0;18.0;21.0;10.0;36.0;6.0;1.0;-37.0;-25.0;-17.0;-23.0;-6.0;-1.0;-22.0;-47.0;17.0;-28.0;-21.0;-36.0;-45.0;-30.0;-23.0;-19.0;-21.0;-26.0;-39.0;13.0;-37.0;-24.0;-30.0;24.0;4.0;36.0;35.0;20.0;-99.0;-67.0;10.0;-50.0;-43.0;1;15:00:00;1;SGE;S04
SVW X MAI 17-12-2019;5;2019-12-17;8.0;11.0;-55.0;-15.0;-18.0;-4.0;10.0;-20.0;22.0;13.0;-27.0;1.0;-7.0;-25.0;-52.0;-31.0;-14.0;-31.0;-3.0;36.0;46.0;28.0;-7.0;6.0;-26.0;32.0;4.0;45.0;22.0;10.0;-26.0;-8.0;-85.0;-5.0;-47.0;-2.0;45.0;27.0;15.0;-14.0;7.0;2.0;1.0;-6.0;34.0;-16.0;47.0;29.0;21.0;12.0;11.0;10.0;12.0;20.0;20.0;37.0;-10.0;18.0;-47.0;-50.0;51.0;37.0;45.0;31.0;20.0;2.0;7.0;-5.0;9.0;45.0;30.0;39.0;22.0;10.0;-25.0;-10.0;-41.0;-22.0;26.0;-8.0;-4.0;-43.0;-20.0;35.0;47.0;32.0;23.0;27.0;40.0;11.0;22.0;-28.0;0;15:30:00;-1;;SVW
UNB X TSG 17-12-2019;2;2019-12-17;-3.0;19.0;6.0;21.0;36.0;18.0;30.0;32.0;40.0;16.0;9.0;-5.0;8.0;9.0;5.0;47.0;48.0;85.0;56.0;74.0;38.0;16.0;-6.0;7.0;9.0;13.0;6.0;-10.0;-6.0;-35.0;-25.0;-18.0;-37.0;-7.0;-61.0;-38.0;-25.0;-20.0;-12.0;10.0;6.0;2.0;-5.0;50.0;29.0;-7.0;15.0;7.0;-7.0;-35.0;-13.0;-7.0;-43.0;-44.0;-24.0;-39.0;-7.0;-20.0;26.0;17.0;12.0;13.0;4.0;-2.0;22.0;10.0;2.0;-1.0;-6.0;-9.0;-5.0;-7.0;28.0;48.0;45.0;34.0;39.0;27.0;32.0;24.0;26.0;21.0;19.0;82.0;79.0;50.0;41.0;39.0;28.0;21.0;39.0;13.0;0;17:30:00;-1;TSG;
AUG X DUS 17-12-2019;0;2019-12-17;-9.0;-1.0;-1.0;-2.0;-11.0;-7.0;-20.0;23.0;18.0;29.0;19.0;-5.0;17.0;23.0;84.0;51.0;37.0;54.0;44.0;27.0;59.0;31.0;14.0;2.0;-44.0;43.0;3.0;23.0;22.0;17.0;5.0;-10.0;-10.0;2.0;-8.0;8.0;2.0;1.0;-2.0;17.0;31.0;17.0;3.0;5.0;6.0;10.0;10.0;47.0;25.0;11.0;1.0;-6.0;-9.0;13.0;-36.0;-22.0;3.0;-14.0;55.0;44.0;-34.0;-31.0;-17.0;-41.0;-19.0;-7.0;14.0;4.0;12.0;-33.0;33.0;34.0;17.0;7.0;-8.0;-3.0;15.0;16.0;3.0;10.0;8.0;19.0;16.0;9.0;8.0;-8.0;-20.0;-11.0;-6.0;1.0;-5.0;-4.0;3;17:30:00;1;DUS;AUG
DOR X RBL 17-12-2019;3;2019-12-17;-3.0;11.0;15.0;7.0;-4.0;5.0;100.0;65.0;45.0;40.0;26.0;-14.0;11.0;53.0;57.0;83.0;50.0;60.0;31.0;16.0;23.0;14.0;46.0;-15.0;-38.0;-23.0;19.0;-7.0;58.0;34.0;14.0;12.0;13.0;24.0;36.0;52.0;36.0;30.0;-25.0;-13.0;-85.0;-45.0;-50.0;-56.0;-65.0;15.0;-34.0;-22.0;-23.0;-100.0;-98.0;-33.0;41.0;11.0;8.0;19.0;10.0;6.0;-2.0;-12.0;-24.0;-17.0;-3.0;-3.0;11.0;12.0;35.0;-17.0;23.0;13.0;-9.0;3.0;-3.0;3.0;19.0;2.0;-75.0;-47.0;-2.0;-31.0;-24.0;-10.0;2.0;5.0;9.0;7.0;10.0;11.0;30.0;6.0;19.0;36.0;3;17:30:00;0;RBL;DOR
BLK X BCS 18-12-2019;1;2019-12-18;8.0;67.0;58.0;34.0;21.0;17.0;69.0;43.0;29.0;32.0;22.0;14.0;12.0;25.0;-51.0;28.0;9.0;10.0;29.0;36.0;20.0;-15.0;39.0;17.0;13.0;46.0;33.0;23.0;21.0;29.0;49.0;29.0;18.0;31.0;20.0;54.0;61.0;37.0;21.0;-19.0;-32.0;-18.0;-11.0;26.0;27.0;39.0;25.0;15.0;30.0;26.0;26.0;16.0;47.0;27.0;23.0;16.0;28.0;35.0;21.0;12.0;6.0;-24.0;-79.0;-51.0;67.0;26.0;25.0;49.0;27.0;31.0;15.0;16.0;-40.0;-14.0;-4.0;6.0;3.0;13.0;31.0;6.0;9.0;13.0;12.0;14.0;12.0;3.0;8.0;-16.0;-12.0;23.0;-16.0;46.0;0;15:30:00;-1;BCS;BLK
BMG X SCP 18-12-2019;0;2019-12-18;8.0;15.0;44.0;41.0;27.0;14.0;7.0;-9.0;-13.0;-8.0;-21.0;15.0;-6.0;14.0;26.0;11.0;-37.0;-14.0;10.0;6.0;-4.0;4.0;17.0;3.0;9.0;3.0;4.0;-16.0;-50.0;-28.0;-18.0;-38.0;-6.0;11.0;8.0;11.0;10.0;-9.0;7.0;100.0;54.0;73.0;43.0;58.0;33.0;13.0;27.0;13.0;32.0;-25.0;-8.0;-23.0;77.0;61.0;42.0;31.0;23.0;30.0;13.0;6.0;-12.0;-10.0;7.0;1.0;56.0;34.0;29.0;23.0;33.0;39.0;36.0;35.0;34.0;22.0;23.0;40.0;34.0;16.0;20.0;7.0;4.0;29.0;34.0;16.0;-19.0;-9.0;-10.0;-9.0;-14.0;23.0;-9.0;-30.0;2;17:30:00;1;SCP;BMG
SGE X KOL 18-12-2019;4;2019-12-18;-1.0;-17.0;6.0;-2.0;16.0;3.0;-56.0;-26.0;-21.0;18.0;3.0;-4.0;7.0;-36.0;-12.0;11.0;4.0;-13.0;-8.0;-10.0;-7.0;19.0;68.0;18.0;81.0;38.0;5.0;1.0;3.0;95.0;58.0;42.0;91.0;37.0;75.0;37.0;18.0;16.0;-56.0;-15.0;-29.0;-23.0;-15.0;-44.0;-25.0;81.0;-15.0;-7.0;-3.0;-3.0;-4.0;-4.0;6.0;-4.0;-23.0;-17.0;94.0;-4.0;-6.0;-9.0;-16.0;-17.0;-15.0;-13.0;-12.0;-35.0;-34.0;68.0;-22.0;-66.0;-81.0;-11.0;10.0;-73.0;-42.0;-57.0;-52.0;-81.0;62.0;-48.0;-37.0;-53.0;-54.0;-38.0;-22.0;-51.0;-12.0;24.0;20.0;31.0;11.0;-16.0;2;17:30:00;-1;KOL;SGE
SCF X BAY 18-12-2019;3;2019-12-18;-17.0;-48.0;-60.0;-60.0;-62.0;-14.0;-14.0;-50.0;-32.0;-52.0;-35.0;-35.0;-9.0;-21.0;-86.0;-83.0;-76.0;47.0;3.0;5.0;-8.0;-8.0;-89.0;-5.0;4.0;53.0;23.0;8.0;-9.0;-12.0;-8.0;24.0;17.0;-79.0;-19.0;70.0;32.0;-50.0;-63.0;-67.0;;29.0;-36.0;-35.0;22.0;-39.0;-1.0;8.0;2.0;-18.0;-10.0;-2.0;-14.0;22.0;10.0;49.0;-40.0;29.0;19.0;65.0;-41.0;-52.0;-46.0;-100.0;-73.0;-73.0;-49.0;-81.0;-30.0;-17.0;28.0;17.0;27.0;11.0;4.0;-5.0;22.0;13.0;-80.0;17.0;-11.0;6.0;48.0;26.0;14.0;-38.0;-6.0;-8.0;33.0;-68.0;51.0;-71.0;1;17:30:00;-1;BAY;SCF
WOB X S04 18-12-2019;1;2019-12-18;-1.0;4.0;-32.0;-13.0;-8.0;13.0;37.0;7.0;-14.0;-5.0;-2.0;21.0;24.0;62.0;58.0;100.0;85.0;61.0;85.0;52.0;62.0;33.0;42.0;19.0;1.0;-19.0;-14.0;-11.0;85.0;29.0;-60.0;-22.0;19.0;24.0;20.0;8.0;31.0;13.0;9.0;39.0;;-3.0;-1.0;-3.0;16.0;18.0;-10.0;-80.0;-49.0;-31.0;-46.0;-28.0;-37.0;-23.0;-15.0;-44.0;-14.0;-43.0;-29.0;-24.0;28.0;49.0;33.0;16.0;5.0;-50.0;-20.0;-7.0;43.0;24.0;16.0;14.0;41.0;16.0;14.0;8.0;6.0;-10.0;-10.0;-4.0;10.0;63.0;43.0;52.0;37.0;44.0;50.0;69.0;42.0;25.0;25.0;27.0;1;17:30:00;0;S04;WOB
