game;addedTime;confirmed;id;incidentClass;incidentType;isHome;player;time
LEI X MCI 2020-02-22;;True;1967;goalAwarded;varDecision;False;{'name': 'Gabriel Jesus', 'slug': 'gabriel-jesus', 'shortName': 'Gabriel', 'position': 'F', 'userCount': 21033, 'id': 794839};81
LEI X MCI 2020-02-22;;False;1965;penaltyNotAwarded;varDecision;False;{'name': 'İlkay Gündoğan', 'slug': 'ilkay-gundogan', 'shortName': 'İ. Gündoğan', 'position': 'M', 'userCount': 4510, 'id': 45853};61
MUN X WAT 2020-02-23;;False;1986;goalAwarded;varDecision;False;{'name': 'Troy Deeney', 'slug': 'troy-deeney', 'shortName': 'T. Deeney', 'position': 'F', 'userCount': 958, 'id': 22109};53
SHE X BHA 2020-02-22;;True;1961;cardUpgrade;varDecision;True;{'name': 'John Lundstram', 'slug': 'john-lundstram', 'shortName': 'J. Lundstram', 'position': 'M', 'userCount': 2071, 'id': 149815};85
WOL X NOR 2020-02-23;;True;1988;cardUpgrade;varDecision;False;{'name': 'Ben Godfrey', 'slug': 'ben-godfrey', 'shortName': 'B. Godfrey', 'position': 'D', 'userCount': 344, 'id': 754698};78
WOL X NOR 2020-02-23;;True;1985;goalAwarded;varDecision;True;{'name': 'Diogo Jota', 'slug': 'diogo-jota', 'shortName': 'D. Jota', 'position': 'F', 'userCount': 3515, 'id': 606164};31
BOU X CHE 2020-02-29;;True;2042;goalAwarded;varDecision;True;{'name': 'Joshua King', 'slug': 'joshua-king', 'shortName': 'J. King', 'position': 'F', 'userCount': 1559, 'id': 100621};58
EVE X MUN 2020-03-01;3.0;False;2066;goalAwarded;varDecision;True;{'name': 'Dominic Calvert-Lewin', 'slug': 'dominic-calvert-lewin', 'shortName': 'D. Calvert-Lewin', 'position': 'F', 'userCount': 2501, 'id': 372344};90
EVE X MUN 2020-03-01;;True;2063;cardUpgrade;varDecision;True;{'name': 'Tom Davies', 'slug': 'tom-davies', 'shortName': 'T. Davies', 'position': 'M', 'userCount': 732, 'id': 795058};41
NOR X LEI 2020-02-28;;False;2027;goalAwarded;varDecision;False;{'name': 'Kelechi Iheanacho', 'slug': 'kelechi-iheanacho', 'shortName': 'K. Iheanacho', 'position': 'F', 'userCount': 2768, 'id': 359642};50
WES X SOU 2020-02-29;;True;2043;penaltyNotAwarded;varDecision;True;{'name': 'Aaron Cresswell', 'slug': 'aaron-cresswell', 'shortName': 'A. Cresswell', 'position': 'D', 'userCount': 348, 'id': 43443};64
ARS X WES 2020-03-07;;False;2113;goalNotAwarded;varDecision;True;{'name': 'Alexandre Lacazette', 'slug': 'alexandre-lacazette', 'shortName': 'A. Lacazette', 'position': 'F', 'userCount': 14002, 'id': 50070};78
ARS X WES 2020-03-07;;True;2112;penaltyNotAwarded;varDecision;True;{'name': 'Alexandre Lacazette', 'slug': 'alexandre-lacazette', 'shortName': 'A. Lacazette', 'position': 'F', 'userCount': 14002, 'id': 50070};67
CRY X WAT 2020-03-07;;True;2110;cardUpgrade;varDecision;False;{'name': 'Étienne Capoue', 'slug': 'etienne-capoue', 'shortName': 'É. Capoue', 'position': 'M', 'userCount': 354, 'id': 16701};49
CRY X WAT 2020-03-07;;True;2103;goalAwarded;varDecision;True;{'name': 'Jordan Ayew', 'slug': 'jordan-ayew', 'shortName': 'J. Ayew', 'position': 'F', 'userCount': 6567, 'id': 103045};30
LEI X ASV 2020-03-09;;True;2170;penaltyAwarded;varDecision;True;{'name': 'Harvey Barnes', 'slug': 'harvey-barnes', 'shortName': 'H. Barnes', 'position': 'M', 'userCount': 1325, 'id': 855647};61
MUN X MCI 2020-03-08;;True;2158;goalNotAwarded;varDecision;False;{'name': 'Sergio Agüero', 'slug': 'sergio-aguero', 'shortName': 'S. Agüero', 'position': 'F', 'userCount': 55578, 'id': 17094};48
SOU X NEW 2020-03-07;;False;2105;penaltyNotAwarded;varDecision;True;{'name': 'Sofiane Boufal', 'slug': 'sofiane-boufal', 'shortName': 'S. Boufal', 'position': 'M', 'userCount': 3312, 'id': 257205};42
SOU X NEW 2020-03-07;;False;2101;cardUpgrade;varDecision;True;{'name': 'Moussa Djenepo', 'slug': 'moussa-djenepo', 'shortName': 'M. Djenepo', 'position': 'M', 'userCount': 1795, 'id': 869910};27
