game;addedTime;assist1;awayScore;homeScore;id;incidentClass;incidentType;isHome;player;playerName;time
FLA X GOI 08-11-2015;2.0;{'name': 'Felipe Menezes', 'slug': 'felipe-menezes', 'shortName': 'F. Menezes', 'position': 'M', 'userCount': 13, 'id': 83013};1;1;118911744;regular;goal;False;{'name': 'Erik', 'slug': 'erik', 'shortName': 'Erik', 'position': 'M', 'userCount': 256, 'id': 330065};;45
FLA X GOI 08-11-2015;;{'name': 'Gabriel', 'slug': 'gabriel', 'shortName': 'Gabriel', 'position': 'M', 'userCount': 120, 'id': 243459};0;1;118911740;regular;goal;True;{'name': 'Alan Patrick', 'slug': 'alan-patrick', 'shortName': 'A. Patrick', 'position': 'M', 'userCount': 251, 'id': 124997};;19
PAL X VAS 08-11-2015;;;2;0;118886206;regular;goal;False;{'name': 'Nenê', 'slug': 'nene', 'shortName': 'Nenê', 'position': 'M', 'userCount': 667, 'id': 5672};;40
PAL X VAS 08-11-2015;;{'name': 'Nenê', 'slug': 'nene', 'shortName': 'Nenê', 'position': 'M', 'userCount': 667, 'id': 5672};1;0;118886179;regular;goal;False;{'name': 'Rafael Silva', 'slug': 'rafael-silva', 'shortName': 'R. Silva', 'position': 'F', 'userCount': 31, 'id': 794851};;35
SPT X GRE 08-11-2015;;{'name': 'Diego Souza', 'slug': 'diego-souza', 'shortName': 'D. Souza', 'position': 'F', 'userCount': 688, 'id': 17880};0;1;118886907;regular;goal;True;{'name': 'André', 'slug': 'andre', 'shortName': 'André', 'position': 'F', 'userCount': 265, 'id': 118815};;70
CRU X SPT 15-11-2015;;{'name': 'Willian', 'slug': 'willian', 'shortName': 'Willian', 'position': 'M', 'userCount': 703, 'id': 146308};0;3;118928764;regular;goal;True;{'name': 'Marcos Vinicius', 'slug': 'marcos-vinicius', 'shortName': 'M. Vinicius', 'position': 'M', 'userCount': 37, 'id': 241474};;66
CRU X SPT 15-11-2015;;;0;2;118928745;ownGoal;goal;True;{'name': 'Durval', 'slug': 'durval', 'shortName': 'Durval', 'position': 'D', 'userCount': 30, 'id': 47709};;61
CRU X SPT 15-11-2015;;;0;1;118928735;penalty;goal;True;{'name': 'Willians', 'slug': 'willians', 'shortName': 'Willians', 'position': 'M', 'userCount': 11, 'id': 76435};;59
GOI X CFC 18-11-2015;3.0;;3;1;118945088;regular;goal;False;{'name': 'Henrique Almeida', 'slug': 'henrique-almeida', 'shortName': 'Henrique', 'position': 'F', 'userCount': 65, 'id': 39402};;90
GOI X CFC 18-11-2015;;;2;1;118945020;regular;goal;True;{'name': 'Fred', 'slug': 'fred', 'shortName': 'Fred', 'position': 'D', 'userCount': 24, 'id': 19444};;80
GOI X CFC 18-11-2015;3.0;{'name': 'Juan', 'slug': 'juan', 'shortName': 'Juan', 'position': 'M', 'userCount': 9, 'id': 802484};2;0;118944861;regular;goal;False;{'name': 'João Paulo', 'slug': 'joao-paulo', 'shortName': 'João Paulo', 'position': 'M', 'userCount': 13, 'id': 146790};;45
GOI X CFC 18-11-2015;;{'name': 'Henrique Almeida', 'slug': 'henrique-almeida', 'shortName': 'H. Almeida', 'position': 'F', 'userCount': 0, 'id': 802483};1;0;118944679;regular;goal;False;{'name': 'Juan', 'slug': 'juan', 'shortName': 'Juan', 'position': 'M', 'userCount': 21, 'id': 34144};;1
CAP X PAL 18-11-2015;5.0;{'name': 'Vitor Hugo', 'slug': 'vitor-hugo', 'shortName': 'V. Hugo', 'position': 'D', 'userCount': 470, 'id': 794838};3;3;118945408;regular;goal;False;{'name': 'Alecsandro', 'slug': 'alecsandro', 'shortName': 'Alecsandro', 'position': 'F', 'userCount': 84, 'id': 17742};;90
CAP X PAL 18-11-2015;;{'name': 'Daniel Hernandez', 'slug': 'daniel-hernandez', 'shortName': 'D. Hernandez', 'position': 'M', 'userCount': 37, 'id': 358154};2;3;118945368;regular;goal;True;{'name': 'Ewandro', 'slug': 'ewandro', 'shortName': 'Ewandro', 'position': 'M', 'userCount': 74, 'id': 551468};;86
CAP X PAL 18-11-2015;;{'name': 'Nikão', 'slug': 'nikao', 'shortName': 'Nikão', 'position': 'M', 'userCount': 292, 'id': 139300};2;2;118945353;regular;goal;True;{'name': 'Ewandro', 'slug': 'ewandro', 'shortName': 'Ewandro', 'position': 'M', 'userCount': 74, 'id': 551468};;84
CAP X PAL 18-11-2015;;{'name': 'Zé Roberto', 'slug': 'ze-roberto', 'shortName': 'Z. Roberto', 'position': 'M', 'userCount': 78, 'id': 316};2;1;118945311;regular;goal;False;{'name': 'Jackson', 'slug': 'jackson', 'shortName': 'Jackson', 'position': 'D', 'userCount': 45, 'id': 243621};;74
CAP X PAL 18-11-2015;;;1;1;118945210;regular;goal;False;{'name': 'Robinho', 'slug': 'robinho', 'shortName': 'Robinho', 'position': 'M', 'userCount': 222, 'id': 125018};;54
CAP X PAL 18-11-2015;;{'name': 'Sidcley', 'slug': 'sidcley', 'shortName': 'Sidcley', 'position': 'D', 'userCount': 201, 'id': 592086};0;1;118944998;regular;goal;True;{'name': 'Marcos Guilherme', 'slug': 'marcos-guilherme', 'shortName': 'M. Guilherme', 'position': 'M', 'userCount': 197, 'id': 386214};;2
AVA X JOI 18-11-2015;;{'name': 'Renan Oliveira', 'slug': 'renan-oliveira', 'shortName': 'R. Oliveira', 'position': 'M', 'userCount': 18, 'id': 82718};1;2;118945383;regular;goal;True;{'name': 'Everton Silva', 'slug': 'everton-silva', 'shortName': 'E. Silva', 'position': 'D', 'userCount': 13, 'id': 76527};;88
AVA X JOI 18-11-2015;;{'name': 'Diego Jussani', 'slug': 'diego-jussani', 'shortName': 'D. Jussani', 'position': 'D', 'userCount': 0, 'id': 794634};1;1;118945154;regular;goal;False;{'name': 'Fernando Viana', 'slug': 'fernando-viana', 'shortName': 'F. Viana', 'position': 'F', 'userCount': 26, 'id': 794907};;42
AVA X JOI 18-11-2015;;;0;1;118945087;regular;goal;True;{'name': 'André Lima', 'slug': 'andre-lima', 'shortName': 'A. Lima', 'position': 'F', 'userCount': 32, 'id': 28272};;19
PON X FIG 18-11-2015;;;1;0;118945045;penalty;goal;False;{'name': 'Clayton', 'slug': 'clayton', 'shortName': 'Claytinho', 'position': 'F', 'userCount': 78, 'id': 288249};;14
CHA X INT 19-11-2015;;{'name': 'Dener', 'slug': 'dener', 'shortName': 'Dener', 'position': 'D', 'userCount': 3, 'id': 794857};0;1;118949211;regular;goal;True;{'name': 'Ananias', 'slug': 'ananias', 'shortName': 'Ananias', 'position': 'M', 'userCount': 6, 'id': 243237};;64
GRE X FLU 19-11-2015;;;0;1;118949133;penalty;goal;True;{'name': 'Luan', 'slug': 'luan', 'shortName': 'Luan', 'position': 'M', 'userCount': 1509, 'id': 386210};;60
SPO X CAM 20-11-2015;1.0;;2;4;118949711;penalty;goal;True;{'name': 'Luís Fabiano', 'slug': 'luis-fabiano', 'shortName': 'L. Fabiano', 'position': 'F', 'userCount': 153, 'id': 17149};;90
SPO X CAM 20-11-2015;;{'name': 'Rogério', 'slug': 'rogerio', 'shortName': 'Rogério', 'position': 'F', 'userCount': 106, 'id': 241472};2;3;118949696;regular;goal;True;{'name': 'Alan Kardec', 'slug': 'alan-kardec', 'shortName': 'A. Kardec', 'position': 'F', 'userCount': 242, 'id': 39656};;85
SPO X CAM 20-11-2015;;{'name': 'Thiago Mendes', 'slug': 'thiago-mendes', 'shortName': 'T. Mendes', 'position': 'M', 'userCount': 1055, 'id': 329303};2;2;118949625;regular;goal;True;{'name': 'Michel Bastos', 'slug': 'michel-bastos', 'shortName': 'M. Bastos', 'position': 'M', 'userCount': 208, 'id': 16543};;75
SPO X CAM 20-11-2015;;{'name': 'Thiago Ribeiro', 'slug': 'thiago-ribeiro', 'shortName': 'T. Ribeiro', 'position': 'F', 'userCount': 53, 'id': 47745};2;1;118949601;regular;goal;False;{'name': 'Jesús Dátolo', 'slug': 'jesus-datolo', 'shortName': 'J. Dátolo', 'position': 'M', 'userCount': 63, 'id': 31975};;70
SPO X CAM 20-11-2015;;;1;1;118949590;regular;goal;True;{'name': 'Alan Kardec', 'slug': 'alan-kardec', 'shortName': 'A. Kardec', 'position': 'F', 'userCount': 242, 'id': 39656};;69
SPO X CAM 20-11-2015;;{'name': 'Tiago Pagnussat', 'slug': 'tiago-pagnussat', 'shortName': 'T. Pagnussat', 'position': 'D', 'userCount': 70, 'id': 591766};1;0;118949521;regular;goal;False;{'name': 'Luan', 'slug': 'luan', 'shortName': 'Luan', 'position': 'M', 'userCount': 235, 'id': 243427};;57
VAS X COR 20-11-2015;;{'name': 'Lucca', 'slug': 'lucca', 'shortName': 'Lucca', 'position': 'M', 'userCount': 182, 'id': 329235};1;1;118949710;regular;goal;False;{'name': 'Vagner Love', 'slug': 'vagner-love', 'shortName': 'Vagner Love', 'position': 'F', 'userCount': 765, 'id': 13313};;82
VAS X COR 20-11-2015;;{'name': 'Nenê', 'slug': 'nene', 'shortName': 'Nenê', 'position': 'M', 'userCount': 667, 'id': 5672};0;1;118949663;regular;goal;True;{'name': 'Júlio César', 'slug': 'julio-cesar', 'shortName': 'J. César', 'position': 'D', 'userCount': 1, 'id': 83019};;72
PAL X CRU 21-11-2015;;{'name': 'Egídio', 'slug': 'egidio', 'shortName': 'Egídio', 'position': 'D', 'userCount': 196, 'id': 34147};1;1;118963160;regular;goal;True;{'name': 'Lucas Barrios', 'slug': 'lucas-barrios', 'shortName': 'L. Barrios', 'position': 'F', 'userCount': 224, 'id': 18312};;71
PAL X CRU 21-11-2015;;;1;0;118963047;regular;goal;False;{'name': 'Marcos Vinicius', 'slug': 'marcos-vinicius', 'shortName': 'M. Vinicius', 'position': 'M', 'userCount': 37, 'id': 241474};;20
CAM X GOI 22-11-2015;;{'name': 'Erik', 'slug': 'erik', 'shortName': 'Erik', 'position': 'M', 'userCount': 256, 'id': 330065};2;2;118971448;regular;goal;False;{'name': 'Bruno Henrique', 'slug': 'bruno-henrique', 'shortName': 'B. Henrique', 'position': 'M', 'userCount': 8861, 'id': 795291};;60
CAM X GOI 22-11-2015;;{'name': 'Giovanni Augusto', 'slug': 'giovanni-augusto', 'shortName': 'G. Augusto', 'position': 'M', 'userCount': 140, 'id': 82680};1;2;118971427;regular;goal;True;{'name': 'Marcos Rocha', 'slug': 'marcos-rocha', 'shortName': 'M. Rocha', 'position': 'D', 'userCount': 480, 'id': 82576};;57
CAM X GOI 22-11-2015;;{'name': 'Bruno Henrique', 'slug': 'bruno-henrique', 'shortName': 'B. Henrique', 'position': 'M', 'userCount': 8861, 'id': 795291};1;1;118971229;regular;goal;False;{'name': 'Erik', 'slug': 'erik', 'shortName': 'Erik', 'position': 'M', 'userCount': 256, 'id': 330065};;39
CAM X GOI 22-11-2015;;;0;1;118971100;regular;goal;True;{'name': 'Luan', 'slug': 'luan', 'shortName': 'Luan', 'position': 'M', 'userCount': 235, 'id': 243427};;23
COR X SPO 22-11-2015;;;1;6;118971532;penalty;goal;True;{'name': 'Cristian Baroni', 'slug': 'cristian-baroni', 'shortName': 'Cristian', 'position': 'M', 'userCount': 38, 'id': 34158};;76
COR X SPO 22-11-2015;;{'name': 'Alan Kardec', 'slug': 'alan-kardec', 'shortName': 'A. Kardec', 'position': 'F', 'userCount': 242, 'id': 39656};1;5;118971505;regular;goal;False;{'name': 'Carlinhos', 'slug': 'carlinhos', 'shortName': 'Carlinhos', 'position': 'D', 'userCount': 44, 'id': 243819};;70
COR X SPO 22-11-2015;;{'name': 'Fagner', 'slug': 'fagner', 'shortName': 'Fagner', 'position': 'D', 'userCount': 1319, 'id': 25554};0;5;118971867;regular;goal;True;{'name': 'Ángel Romero', 'slug': 'angel-romero', 'shortName': 'Á. Romero', 'position': 'F', 'userCount': 815, 'id': 312344};;64
COR X SPO 22-11-2015;;{'name': 'Danilo', 'slug': 'danilo', 'shortName': 'Danilo', 'position': 'M', 'userCount': 115, 'id': 24148};0;4;118971470;regular;goal;True;{'name': 'Lucca', 'slug': 'lucca', 'shortName': 'Lucca', 'position': 'M', 'userCount': 182, 'id': 329235};;61
COR X SPO 22-11-2015;1.0;;0;3;118971295;regular;goal;True;{'name': 'Edu Dracena', 'slug': 'edu-dracena', 'shortName': 'E. Dracena', 'position': 'D', 'userCount': 189, 'id': 18763};;45
COR X SPO 22-11-2015;;{'name': 'Lucca', 'slug': 'lucca', 'shortName': 'Lucca', 'position': 'M', 'userCount': 182, 'id': 329235};0;2;118971152;regular;goal;True;{'name': 'Ángel Romero', 'slug': 'angel-romero', 'shortName': 'Á. Romero', 'position': 'F', 'userCount': 815, 'id': 312344};;29
COR X SPO 22-11-2015;;;0;1;118971145;regular;goal;True;{'name': 'Bruno Henrique', 'slug': 'bruno-henrique', 'shortName': 'B. Henrique', 'position': 'M', 'userCount': 587, 'id': 345113};;27
INT X GRE 22-11-2015;;{'name': 'Rodrigo Dourado', 'slug': 'rodrigo-dourado', 'shortName': 'R. Dourado', 'position': 'M', 'userCount': 278, 'id': 269089};0;1;118971419;regular;goal;True;{'name': 'Vitinho', 'slug': 'vitinho', 'shortName': 'Vitinho', 'position': 'M', 'userCount': 1368, 'id': 242054};;53
JOI X VAS 22-11-2015;;{'name': 'Marcelinho Paraíba', 'slug': 'marcelinho-paraiba', 'shortName': 'M. Paraíba', 'position': 'M', 'userCount': 29, 'id': 376};2;1;118971580;regular;goal;True;{'name': 'Rafael Donato', 'slug': 'rafael-donato', 'shortName': 'R. Donato', 'position': 'D', 'userCount': 8, 'id': 243379};;81
JOI X VAS 22-11-2015;;{'name': 'Jorge Henrique', 'slug': 'jorge-henrique', 'shortName': 'J. Henrique', 'position': 'M', 'userCount': 26, 'id': 40011};2;0;118970957;regular;goal;False;{'name': 'Duvier Riascos', 'slug': 'duvier-riascos', 'shortName': 'D. Riascos', 'position': 'F', 'userCount': 82, 'id': 220233};;10
JOI X VAS 22-11-2015;;;1;0;118970915;regular;goal;False;{'name': 'Nenê', 'slug': 'nene', 'shortName': 'Nenê', 'position': 'M', 'userCount': 667, 'id': 5672};;5
FLA X PON 22-11-2015;;{'name': 'Biro Biro', 'slug': 'biro-biro', 'shortName': 'B. Biro', 'position': 'F', 'userCount': 81, 'id': 295163};1;1;118971737;regular;goal;False;{'name': 'Diego Oliveira', 'slug': 'diego-oliveira', 'shortName': 'D. Oliveira', 'position': 'F', 'userCount': 113, 'id': 243473};;77
FLA X PON 22-11-2015;;{'name': 'Paolo Guerrero', 'slug': 'paolo-guerrero', 'shortName': 'P. Guerrero', 'position': 'F', 'userCount': 4500, 'id': 338};0;1;118971691;regular;goal;True;{'name': 'Gabriel', 'slug': 'gabriel', 'shortName': 'Gabriel', 'position': 'M', 'userCount': 120, 'id': 243459};;56
CFC X SAN 22-11-2015;;{'name': 'Thiago Lopes', 'slug': 'thiago-lopes', 'shortName': 'T. Lopes', 'position': 'M', 'userCount': 20, 'id': 802485};0;1;118971850;regular;goal;True;{'name': 'Henrique Almeida', 'slug': 'henrique-almeida', 'shortName': 'Henrique', 'position': 'F', 'userCount': 65, 'id': 39402};;58
FLU X AVA 22-11-2015;;{'name': 'Rômulo', 'slug': 'romulo', 'shortName': 'Rômulo', 'position': 'F', 'userCount': 40, 'id': 795019};1;3;118971896;regular;goal;False;{'name': 'Léo Gamalho', 'slug': 'leo-gamalho', 'shortName': 'L. Gamalho', 'position': 'F', 'userCount': 55, 'id': 808786};;90
FLU X AVA 22-11-2015;;{'name': 'Wellington Paulista', 'slug': 'wellington-paulista', 'shortName': 'W. Paulista', 'position': 'F', 'userCount': 281, 'id': 29106};0;3;118971874;regular;goal;True;{'name': 'Fred', 'slug': 'fred', 'shortName': 'Fred', 'position': 'F', 'userCount': 982, 'id': 12764};;86
FLU X AVA 22-11-2015;;{'name': 'Marcos Júnior', 'slug': 'marcos-junior', 'shortName': 'M. Júnior', 'position': 'M', 'userCount': 162, 'id': 232910};0;2;118971863;regular;goal;True;{'name': 'Osvaldo', 'slug': 'osvaldo', 'shortName': 'Osvaldo', 'position': 'M', 'userCount': 135, 'id': 90468};;75
FLU X AVA 22-11-2015;;{'name': 'Higor Leite', 'slug': 'higor-leite', 'shortName': 'H. Leite', 'position': 'M', 'userCount': 37, 'id': 255463};0;1;118971766;regular;goal;True;{'name': 'Gum', 'slug': 'gum', 'shortName': 'Gum', 'position': 'D', 'userCount': 99, 'id': 90655};;21
SPO X FIG 28-11-2015;4.0;;2;3;119005209;regular;goal;True;{'name': 'Thiago Mendes', 'slug': 'thiago-mendes', 'shortName': 'T. Mendes', 'position': 'M', 'userCount': 1055, 'id': 329303};;90
SPO X FIG 28-11-2015;1.0;{'name': 'Hudson', 'slug': 'hudson', 'shortName': 'Hudson', 'position': 'M', 'userCount': 245, 'id': 551478};2;2;119005177;regular;goal;True;{'name': 'Alan Kardec', 'slug': 'alan-kardec', 'shortName': 'A. Kardec', 'position': 'F', 'userCount': 242, 'id': 39656};;90
SPO X FIG 28-11-2015;;{'name': 'Marquinhos', 'slug': 'marquinhos', 'shortName': 'Marquinhos', 'position': 'D', 'userCount': 39, 'id': 43655};2;1;119005042;regular;goal;False;{'name': 'Carlos Alberto', 'slug': 'carlos-alberto', 'shortName': 'C. Alberto', 'position': 'M', 'userCount': 14, 'id': 26271};;75
SPO X FIG 28-11-2015;;{'name': 'Dudu', 'slug': 'dudu', 'shortName': 'Dudu', 'position': 'F', 'userCount': 12, 'id': 552168};1;1;119004205;regular;goal;False;{'name': 'Clayton', 'slug': 'clayton', 'shortName': 'Claytinho', 'position': 'F', 'userCount': 78, 'id': 288249};;28
SPO X FIG 28-11-2015;;;0;1;119003914;regular;goal;True;{'name': 'Luís Fabiano', 'slug': 'luis-fabiano', 'shortName': 'L. Fabiano', 'position': 'F', 'userCount': 153, 'id': 17149};;11
FLU X INT 28-11-2015;;;1;1;119005392;penalty;goal;True;{'name': 'Cícero', 'slug': 'cicero', 'shortName': 'Cícero', 'position': 'M', 'userCount': 192, 'id': 33539};;74
FLU X INT 28-11-2015;;{'name': 'Anderson', 'slug': 'anderson', 'shortName': 'Anderson', 'position': 'M', 'userCount': 128, 'id': 17887};1;0;119005335;regular;goal;False;{'name': 'Vitinho', 'slug': 'vitinho', 'shortName': 'Vitinho', 'position': 'M', 'userCount': 1368, 'id': 242054};;4
AVA X PON 28-11-2015;;{'name': 'Renan Oliveira', 'slug': 'renan-oliveira', 'shortName': 'R. Oliveira', 'position': 'M', 'userCount': 18, 'id': 82718};0;1;119005418;regular;goal;True;{'name': 'Antônio Carlos', 'slug': 'antonio-carlos', 'shortName': 'A. Carlos', 'position': 'D', 'userCount': 208, 'id': 242209};;66
CRU X JOI 29-11-2015;;{'name': 'Willian', 'slug': 'willian', 'shortName': 'Willian', 'position': 'M', 'userCount': 703, 'id': 146308};0;3;119012616;regular;goal;True;{'name': 'Alisson', 'slug': 'alisson', 'shortName': 'Alisson', 'position': 'M', 'userCount': 450, 'id': 291723};;64
CRU X JOI 29-11-2015;;{'name': 'Marcos Vinicius', 'slug': 'marcos-vinicius', 'shortName': 'M. Vinicius', 'position': 'M', 'userCount': 37, 'id': 241474};0;2;119012336;regular;goal;True;{'name': 'Charles', 'slug': 'charles', 'shortName': 'Charles', 'position': 'M', 'userCount': 43, 'id': 33109};;40
CRU X JOI 29-11-2015;;{'name': 'Ceará', 'slug': 'ceara', 'shortName': 'Ceará', 'position': 'D', 'userCount': 17, 'id': 30280};0;1;119012276;regular;goal;True;{'name': 'Willian', 'slug': 'willian', 'shortName': 'Willian', 'position': 'M', 'userCount': 703, 'id': 146308};;35
GRE X CAM 29-11-2015;;;1;2;119012664;regular;goal;True;{'name': 'Luan', 'slug': 'luan', 'shortName': 'Luan', 'position': 'M', 'userCount': 1509, 'id': 386210};;69
GRE X CAM 29-11-2015;;;1;1;119012353;penalty;goal;False;{'name': 'Lucas Pratto', 'slug': 'lucas-pratto', 'shortName': 'L. Pratto', 'position': 'F', 'userCount': 666, 'id': 39244};;42
GRE X CAM 29-11-2015;;{'name': 'Marcelo Oliveira', 'slug': 'marcelo-oliveira', 'shortName': 'M. Oliveira', 'position': 'D', 'userCount': 64, 'id': 123139};0;1;119012238;regular;goal;True;{'name': 'Everton', 'slug': 'everton', 'shortName': 'Everton', 'position': 'M', 'userCount': 7943, 'id': 386198};;30
SPT X COR 29-11-2015;1.0;{'name': 'Marlone', 'slug': 'marlone', 'shortName': 'Marlone', 'position': 'M', 'userCount': 140, 'id': 281187};0;2;119012792;regular;goal;True;{'name': 'André', 'slug': 'andre', 'shortName': 'André', 'position': 'F', 'userCount': 265, 'id': 118815};;90
SPT X COR 29-11-2015;;{'name': 'Renê', 'slug': 'rene', 'shortName': 'Renê', 'position': 'D', 'userCount': 781, 'id': 243113};0;1;119012169;regular;goal;True;{'name': 'Matheus Ferraz', 'slug': 'matheus-ferraz', 'shortName': 'M. Ferraz', 'position': 'D', 'userCount': 88, 'id': 329083};;24
CHA X GOI 29-11-2015;;;3;1;119012948;regular;goal;False;{'name': 'Fred', 'slug': 'fred', 'shortName': 'Fred', 'position': 'D', 'userCount': 24, 'id': 19444};;78
CHA X GOI 29-11-2015;;{'name': 'Cleber Santana', 'slug': 'cleber-santana', 'shortName': 'C. Santana', 'position': 'M', 'userCount': 7, 'id': 28059};2;1;119012835;regular;goal;True;{'name': 'Túlio De Melo', 'slug': 'tulio-de-melo', 'shortName': 'T. D. Melo', 'position': 'F', 'userCount': 24, 'id': 9098};;46
CHA X GOI 29-11-2015;;;2;0;119012674;regular;goal;False;{'name': 'Fred', 'slug': 'fred', 'shortName': 'Fred', 'position': 'D', 'userCount': 24, 'id': 19444};;33
CHA X GOI 29-11-2015;;;1;0;119012656;penalty;goal;False;{'name': 'Erik', 'slug': 'erik', 'shortName': 'Erik', 'position': 'M', 'userCount': 256, 'id': 330065};;29
PAL X CFC 29-11-2015;4.0;{'name': 'Thiago Lopes', 'slug': 'thiago-lopes', 'shortName': 'T. Lopes', 'position': 'M', 'userCount': 20, 'id': 802485};2;0;119012988;regular;goal;False;{'name': 'Henrique Almeida', 'slug': 'henrique-almeida', 'shortName': 'Henrique', 'position': 'F', 'userCount': 65, 'id': 39402};;90
PAL X CFC 29-11-2015;;{'name': 'Negueba', 'slug': 'negueba', 'shortName': 'Negueba', 'position': 'M', 'userCount': 44, 'id': 158325};1;0;119012617;regular;goal;False;{'name': 'Juan', 'slug': 'juan', 'shortName': 'Juan', 'position': 'M', 'userCount': 21, 'id': 34144};;24
VAS X SAN 29-11-2015;;;0;1;119012823;penalty;goal;True;{'name': 'Nenê', 'slug': 'nene', 'shortName': 'Nenê', 'position': 'M', 'userCount': 667, 'id': 5672};;45
CAP X FLA 29-11-2015;;{'name': 'Daniel Hernandez', 'slug': 'daniel-hernandez', 'shortName': 'D. Hernandez', 'position': 'M', 'userCount': 37, 'id': 358154};0;3;119013087;regular;goal;True;{'name': 'Cleberson', 'slug': 'cleberson', 'shortName': 'Cleberson', 'position': 'D', 'userCount': 13, 'id': 329007};;67
CAP X FLA 29-11-2015;;{'name': 'Nikão', 'slug': 'nikao', 'shortName': 'Nikão', 'position': 'M', 'userCount': 292, 'id': 139300};0;2;119013016;regular;goal;True;{'name': 'Cleberson', 'slug': 'cleberson', 'shortName': 'Cleberson', 'position': 'D', 'userCount': 13, 'id': 329007};;33
